PetID,resnet_prob_class_0,resnet_prob_class_1,resnet_prob_class_2,resnet_prob_class_3,resnet_prob_class_4
7827eee65,0.023338443,0.38174132,0.32844406,0.21207005,0.05440611
2ce86e3a2,0.0130722895,0.07064664,0.28749958,0.26981562,0.3589659
e5cf352b2,0.030054362,0.2678647,0.26838586,0.20457222,0.22912288
87ef4d3ca,0.047858775,0.16126089,0.3303514,0.27286616,0.18766274
4a590a1cc,0.062451124,0.37836617,0.29754806,0.15444532,0.1071894
e5ffc0a9d,0.05029457,0.44134712,0.22407523,0.19885918,0.08542388
df091dc6b,0.07687071,0.45558864,0.28049117,0.13389815,0.05315126
67a68df4a,0.017722039,0.17915738,0.30578083,0.29670995,0.2006298
2acc0a068,0.022855854,0.17006575,0.3585921,0.16891555,0.2795707
0d873789a,0.024292916,0.3305082,0.38479218,0.17937768,0.08102909
bfdff0622,0.01770031,0.11381789,0.29879618,0.21235739,0.3573282
15be0f894,0.016761886,0.18986347,0.43829763,0.25901374,0.09606328
706a9cd5c,0.030529227,0.2314939,0.26773304,0.27294177,0.19730207
26365df53,0.028005177,0.20982322,0.26851794,0.21072689,0.28292683
39a66e7cb,0.049422037,0.276687,0.2645223,0.26450226,0.14486644
11bb6fca2,0.013886915,0.22617756,0.2966906,0.30609342,0.15715148
a12222b9e,0.065247394,0.20960875,0.22981392,0.17811555,0.31721437
32ac38a9f,0.03624182,0.1775294,0.27823833,0.2624083,0.24558216
0045ed62a,0.03978843,0.3703186,0.33051416,0.15693244,0.10244632
2e562fa52,0.0029928759,0.15026742,0.12866811,0.18373676,0.5343348
9a64e72cf,0.032353017,0.25656635,0.328524,0.17110625,0.21145035
ac34b6e29,0.010969045,0.13306211,0.25406995,0.27996936,0.32192954
9fd804400,0.059594713,0.35969678,0.33264804,0.13953125,0.10852922
ace3a3299,0.076047584,0.37675163,0.2727541,0.14206101,0.13238572
75bc667ae,0.012563906,0.21222673,0.47902194,0.19491853,0.10126895
a8c19a325,0.05148835,0.32945868,0.33947435,0.19085856,0.088720076
edbe94a1b,0.035431392,0.31056538,0.2644786,0.19862922,0.19089538
63f2faf77,0.0002444822,0.017118884,0.056632772,0.095758714,0.8302452
e4eb08c79,0.0044572907,0.104217075,0.31309405,0.18053043,0.39770123
d8715d47e,0.038774632,0.24448848,0.24762699,0.1982375,0.2708724
e9dc82251,0.045625728,0.37888557,0.3319251,0.16031781,0.08324579
52f439e65,0.024886947,0.24939841,0.3498521,0.17351608,0.20234643
e7b201da2,0.010195914,0.11839793,0.19747116,0.25018775,0.42374724
9a4bbdd8d,0.0037739498,0.024764383,0.112244606,0.18559316,0.6736239
813bf169b,0.021657648,0.26978162,0.2390888,0.1781766,0.2912953
355743336,0.00882678,0.14275597,0.3779999,0.23130499,0.2391124
b80b51bda,0.049079485,0.25373906,0.33223215,0.23614751,0.12880173
4e974f807,0.0401469,0.24062766,0.18930456,0.20314734,0.32677352
4e37bb1e2,0.00017302277,0.008233251,0.016446164,0.048576463,0.92657125
c8172e598,0.009931367,0.28784633,0.14887126,0.35958087,0.19377016
81a176a02,0.07255943,0.32054612,0.2653482,0.13759719,0.20394905
7dfa1e78c,0.058429375,0.3799375,0.322772,0.13064444,0.108216636
d2d9924f0,0.011945177,0.20076379,0.3548025,0.17228206,0.26020646
1edbf1acd,0.046279304,0.14629258,0.29975623,0.2221024,0.28556946
b623d9449,0.015940491,0.12814935,0.13191131,0.17119446,0.55280435
ce3a876b1,0.0027251472,0.036929198,0.14303313,0.15339665,0.66391593
17a5487d2,0.018906927,0.13645248,0.20620064,0.20200555,0.43643436
884c82597,0.011303691,0.30555904,0.23335242,0.26638967,0.18339519
b3902add8,0.0027472912,0.047602315,0.110528976,0.15156649,0.68755484
199277f1a,0.004203281,0.04285363,0.20691557,0.13363665,0.61239094
2bd8e5830,0.0025838579,0.051838428,0.14439851,0.1791642,0.62201506
a9f395ba8,0.046022877,0.3763478,0.3287234,0.15505204,0.09385388
6fe7448a5,0.015058746,0.0699084,0.20329753,0.2097321,0.5020032
be0888771,0.061461244,0.29653716,0.31728673,0.19187392,0.13284095
30669fef4,0.06695978,0.26850468,0.29936653,0.17196777,0.19320121
da697d5ba,0.0047056866,0.1019616,0.38651136,0.23858945,0.2682319
56e231a77,0.025602186,0.14976633,0.19375315,0.19143374,0.43944463
e039f2392,0.0030416453,0.16371919,0.16320236,0.16835353,0.50168324
bf456451e,0.0029807421,0.16085322,0.2781604,0.32344264,0.23456298
605eca728,0.0069772955,0.10477504,0.18158133,0.3388239,0.36784247
a6593fb48,0.06739949,0.25281486,0.30568764,0.1845332,0.18956484
4f1a882b3,0.054651413,0.24617209,0.27936396,0.21400617,0.20580636
140ef35de,0.00037076062,0.0097865425,0.04014433,0.07734814,0.8723502
a5595a935,0.014305989,0.24770524,0.4431676,0.22377771,0.071043424
eff316e87,0.0014027334,0.016840331,0.053799868,0.06644024,0.8615169
c8f5f9120,0.091849044,0.36815324,0.20979084,0.17716481,0.15304208
f9b28d664,0.012997496,0.2467315,0.2720807,0.28708628,0.181104
4b628f538,0.039634414,0.5461049,0.23437735,0.13461083,0.045272473
53bb1d133,0.009589353,0.0861051,0.18275896,0.27037814,0.4511684
aea876483,0.06698242,0.459501,0.30410737,0.10870168,0.060707558
d73b2a4c6,0.0037282717,0.33181703,0.42248872,0.17688036,0.06508562
a87f5839e,0.0023807813,0.04118969,0.05739733,0.1494698,0.74956244
6d98621a6,0.03704743,0.36541027,0.33979425,0.19424683,0.06350126
c5b717bc2,0.025929438,0.18731469,0.38291964,0.24461925,0.15921703
4c31c7db9,0.057935417,0.29894242,0.22544056,0.1841357,0.23354585
1fe400328,0.022618463,0.33658925,0.26087278,0.20581314,0.1741064
b24b7d23e,0.056252796,0.24430923,0.18907186,0.113114156,0.397252
5149bb7f8,0.024960652,0.18588191,0.33380696,0.19166552,0.263685
c0a0a48a0,0.060348235,0.20056589,0.32719085,0.16583009,0.24606495
f70a1bf5d,0.018085329,0.4453981,0.27397394,0.1964213,0.06612133
fc601e041,0.023944717,0.20545903,0.24629143,0.18404724,0.34025759
c74abc080,0.028075738,0.15997876,0.26635534,0.22870767,0.3168825
2de05ee7d,0.0021777095,0.077045806,0.14092886,0.12949657,0.65035105
22992ecd0,0.0032079828,0.13735089,0.36014548,0.27511075,0.22418487
d8c6c546e,0.03350465,0.39150247,0.3715309,0.16026159,0.043200437
89c28aad0,0.008616014,0.11601097,0.18644643,0.15869464,0.53023195
60e5899e2,0.068194695,0.24630977,0.24685696,0.25040424,0.18823437
a371e0164,0.004397349,0.06975043,0.19553936,0.2352569,0.495056
6edf4f4fb,0.03311012,0.2680492,0.28882337,0.15953557,0.25048175
e08649ba2,0.00039927778,0.01493059,0.06924289,0.09544748,0.8199797
923da13c4,0.027920693,0.27303913,0.34290776,0.22879867,0.12733373
827ac9a9f,0.015994253,0.20715098,0.4340546,0.27148494,0.07131519
a8f43bea5,0.073794864,0.33914316,0.26320174,0.17575426,0.148106
65f311c09,0.01787384,0.15564579,0.168261,0.1501884,0.50803095
24787403d,0.00940293,0.083671644,0.18119913,0.26535162,0.4603747
3d63dfd14,0.03743646,0.32710287,0.39958832,0.17253181,0.06334052
945bf5e17,0.018926807,0.23984364,0.2866463,0.17002851,0.28455475
82a108c64,0.008437254,0.16271207,0.38661826,0.22494987,0.2172826
dd0d78496,0.0060064765,0.041663647,0.107752495,0.24163722,0.60294014
072bb91b4,0.025332788,0.114064276,0.18639077,0.28450415,0.38970792
a25a5ad9e,0.017272651,0.1616076,0.35088596,0.22442067,0.24581315
01ecd8b66,0.02651532,0.22944845,0.38478535,0.18260173,0.1766491
38cd559f6,0.051270213,0.2743172,0.27165943,0.1959634,0.20678972
48c838ef7,0.015008297,0.19281723,0.37798747,0.24258868,0.17159829
5d1fa8ddf,0.008011672,0.2077887,0.39790317,0.19505042,0.19124608
2d8db1c19,0.003518811,0.097274065,0.22393966,0.17761992,0.4976475
ebb74d225,0.03412343,0.27664742,0.3593268,0.22875877,0.101143554
2ef182fc5,0.003685288,0.13522217,0.27754354,0.23981802,0.34373096
e2c365994,0.009942278,0.11354471,0.16357145,0.24299422,0.46994734
620ebd7ab,0.035166655,0.24843743,0.35849178,0.18075345,0.17715067
2db964259,0.006602148,0.13556243,0.32833052,0.3052314,0.22427356
077001793,0.059248414,0.29254228,0.21848568,0.27292684,0.15679678
412d6c47d,0.03471693,0.21904545,0.28044808,0.24298611,0.22280344
6be0a8fcd,0.0019777543,0.03365997,0.151794,0.13422312,0.67834514
7295b4948,0.0149249965,0.14000502,0.34408522,0.21656309,0.28442162
75a11e0f8,0.09644704,0.28383246,0.26237592,0.19685668,0.1604879
a462b563c,0.0039512315,0.1036116,0.47281712,0.27352488,0.14609525
1eb9e42bd,0.016316213,0.089571424,0.11504125,0.17131707,0.607754
69975d223,0.011348239,0.1526184,0.20015515,0.17319953,0.46267864
2de719b88,0.03528169,0.23605962,0.27465954,0.19882771,0.25517145
74f391caa,0.04408758,0.33919975,0.25733542,0.18139006,0.17798719
5c4742e35,0.0008479122,0.017028404,0.07734998,0.12426769,0.780506
ed9daa1ae,0.015595704,0.15799369,0.21772279,0.27541482,0.333273
26cd1c2ee,0.004323765,0.07778485,0.1907261,0.20978762,0.5173777
c272d9284,0.05276737,0.25335744,0.3342783,0.22097005,0.13862683
fe65d17b1,0.02058475,0.19335686,0.22502215,0.21143931,0.34959695
2959602fc,0.022584029,0.38888842,0.319467,0.21455811,0.054502405
262c8cc14,0.03982506,0.22987026,0.19418299,0.15597104,0.38015068
fe9e5aa06,0.072768494,0.19747558,0.26056346,0.18361951,0.28557295
cd5a7effb,0.007422076,0.082964145,0.2698889,0.24938627,0.39033857
6eee0e191,0.030933235,0.26983118,0.36003008,0.22798797,0.111217506
65b05f438,0.051862948,0.267822,0.33020002,0.16056733,0.18954772
4bdbeb107,0.049528822,0.28857654,0.25577998,0.21365564,0.19245902
d45776f61,0.035793025,0.34563336,0.27194047,0.26639944,0.08023372
ae4e546cb,0.08557177,0.50549644,0.22460346,0.10712488,0.07720345
f5a34370d,0.0041981866,0.092576966,0.15635884,0.16663869,0.58022726
5a299988c,0.023050146,0.08771807,0.20485319,0.17682853,0.50755006
aa11bee11,0.10882918,0.24689886,0.244393,0.20899475,0.19088426
345b95213,0.012969737,0.6274349,0.22858278,0.09219837,0.038814258
b2936408d,0.058413614,0.28027654,0.26562357,0.19636883,0.19931749
d8e2f840e,0.019700335,0.1098717,0.24588577,0.25691205,0.36763012
ef80d0222,0.0061260974,0.04173384,0.15923677,0.25914776,0.5337555
6341e0577,0.0065352228,0.08042055,0.20436192,0.18980594,0.5188764
fa41fb473,0.031497378,0.32200378,0.40239838,0.19062443,0.05347606
12dd13adf,0.012580263,0.587822,0.23133025,0.13714436,0.03112313
9d24c695e,0.056165613,0.5022063,0.22353964,0.14481622,0.07327225
ec5af82ff,0.03763229,0.45217702,0.29348674,0.12728949,0.08941445
6cb63297c,0.010989466,0.12397084,0.21691333,0.22531691,0.42280948
c69af3423,0.013809263,0.11414643,0.17302668,0.21529444,0.48372322
e83e05a06,0.052423727,0.18708383,0.23632613,0.2071945,0.31697178
5d5e7a3a3,0.05533172,0.42364585,0.29342592,0.16616757,0.061428916
6be53d844,0.07871333,0.26373982,0.27872634,0.16116908,0.21765138
390e0a648,0.06744549,0.46340677,0.24815306,0.13888218,0.08211245
1565d09ad,0.030316066,0.21052231,0.3119206,0.23712204,0.21011898
cb5e73024,0.029557128,0.20934223,0.18936622,0.23488677,0.33684763
a76937df3,0.0056788237,0.30057603,0.22857775,0.32031456,0.14485286
2d0b49c8f,0.039312433,0.28026944,0.24991858,0.19176158,0.23873793
fb9474822,0.047823317,0.4113605,0.33824617,0.12752452,0.07504545
ee4acef8d,0.012412748,0.2138769,0.33239582,0.2435837,0.19773081
9ac5a9faf,0.0022252975,0.050788883,0.14228855,0.26078647,0.5439108
b780980c1,0.0010500564,0.014677183,0.05016388,0.07978652,0.8543223
58c5f739c,0.03931835,0.2847172,0.29254004,0.24923821,0.13418618
074042a24,0.0057402602,0.073343135,0.20949897,0.1920622,0.5193555
10e26690b,0.010120222,0.21816322,0.2578523,0.3753012,0.1385631
40ea976de,0.012127384,0.1718704,0.25437477,0.32904807,0.23257944
a93c04347,0.12894025,0.29802427,0.21315268,0.18987548,0.17000741
d6e372a1d,0.00011927273,0.014314857,0.061356932,0.104797825,0.8194111
2cb3529bc,0.06545466,0.3564191,0.24924968,0.22256711,0.106309496
818faec45,0.044418078,0.23774786,0.23565437,0.18469413,0.29748553
940b0ad69,0.083545,0.41650587,0.23857339,0.17868184,0.082693964
fed43b600,0.02696982,0.17605674,0.47498062,0.21540543,0.10658744
2148c2ef6,0.024250647,0.22309087,0.25372258,0.31073907,0.18819684
99c2ceb33,0.021952389,0.54492325,0.1991623,0.1790805,0.05488155
054f35a8c,0.0218495,0.19591214,0.3053083,0.25977212,0.21715792
27e458086,0.042991877,0.16552365,0.27034685,0.28985864,0.23127899
bd53ebc9a,0.044930898,0.4229194,0.24928172,0.16851686,0.11435121
475098962,0.08926684,0.4136721,0.23969409,0.15624715,0.10111982
d9dcad5b4,0.09806934,0.4750972,0.21865691,0.12458172,0.08359486
426132585,0.01944277,0.40515828,0.38338715,0.13413016,0.057881527
458adc77a,0.013775913,0.16850863,0.2875011,0.15273462,0.37747964
f1db33c30,0.007726607,0.05459271,0.19422734,0.1971947,0.5462587
b8d96cdd0,0.034406394,0.43054524,0.26377496,0.21223365,0.05903979
fceb751c7,0.04591199,0.26186597,0.20756489,0.16168731,0.32296982
25eec77c6,0.040010404,0.22648738,0.26296204,0.19547407,0.27506608
3ee594f5a,0.03233526,0.34120917,0.256725,0.20766008,0.16207047
97dd55a08,0.0064127473,0.038102984,0.11754442,0.10971106,0.72822875
cec359a78,0.024644528,0.22598863,0.21997479,0.26273516,0.26665694
1cd8131cd,0.07016566,0.19432624,0.31004027,0.21704423,0.20842361
aefff4a06,0.0123541355,0.11389033,0.27898356,0.24202676,0.35274523
4f4028c04,0.00507933,0.22430585,0.47463056,0.24554887,0.05043543
d56096e79,0.056729466,0.4789523,0.23947752,0.1378768,0.086963944
67839e63d,0.009053346,0.1638456,0.47943082,0.25720078,0.09046946
00ac364a4,0.0021643168,0.07234091,0.15254097,0.14123832,0.6317155
2d837689d,0.0064584278,0.17149726,0.23331748,0.18213232,0.40659446
a76cbec89,0.044428695,0.28694296,0.31004637,0.16794528,0.19063671
a2ae5fa7d,0.010196818,0.25563243,0.42568636,0.24552669,0.06295771
88448bdc5,0.040734302,0.3364608,0.28437534,0.22920772,0.10922191
5edc72757,0.021208806,0.24398665,0.40102914,0.23134398,0.10243145
e58eb3249,0.036401793,0.24801011,0.19493386,0.22528557,0.2953686
035992662,0.014420104,0.3202786,0.34259498,0.24830477,0.07440149
6f36088f5,0.01419574,0.21651791,0.2306744,0.19554622,0.3430657
9b09190e4,0.0041602207,0.09110785,0.18548952,0.22779207,0.49145034
b1c83d13b,0.04664003,0.48121008,0.24521697,0.1264836,0.10044924
7754f4f3f,0.010198342,0.18362333,0.29306272,0.15007693,0.36303872
6eab205e6,0.024605809,0.14441366,0.42412084,0.253812,0.15304768
657a54d36,0.056448605,0.25052837,0.2707446,0.19062415,0.23165432
5112569f6,0.036233544,0.255176,0.29210457,0.14949004,0.26699582
dbcf45977,0.0052733514,0.07131628,0.16101456,0.20053795,0.5618579
8d0a7a7ac,0.0130826635,0.13436389,0.2711234,0.155706,0.42572397
e6c3faeed,0.03970559,0.3375144,0.30614755,0.21646588,0.100166574
0db65104a,0.020198347,0.20467296,0.3887021,0.21838936,0.16803728
f1c03b3d0,0.004344238,0.052929047,0.29456913,0.2830209,0.36513665
3fe9fc6d9,0.032676235,0.1865023,0.23956321,0.18877009,0.35248816
14398288b,0.015908694,0.120806634,0.24690028,0.30531076,0.31107366
8240f1522,0.038020562,0.39539266,0.28651005,0.17328233,0.106794484
38fc09756,0.018571625,0.2477778,0.38822207,0.2398109,0.105617605
85587ad13,0.012071386,0.2261742,0.3546942,0.18474075,0.22231944
a8a3c4f49,0.04921187,0.2818206,0.28264555,0.20019726,0.18612471
67221a8f8,0.06517097,0.3153447,0.29879513,0.16838275,0.15230641
d7d371a3d,0.051242586,0.2765883,0.36719683,0.16466495,0.14030732
c0645d6c9,0.022683345,0.2061505,0.36750382,0.22038028,0.18328199
2b82af067,0.025105419,0.19833525,0.345745,0.3118184,0.11899595
b5931099f,0.037730865,0.24892887,0.26603457,0.2690881,0.17821765
0d508e63a,0.0125465505,0.14971048,0.25228193,0.25953385,0.32592723
029641a1a,0.014878752,0.16105776,0.30833092,0.2990162,0.21671633
69a1b02f6,0.11610409,0.28420994,0.24415225,0.19097568,0.16455804
455d243eb,0.026806304,0.1980665,0.408389,0.25031888,0.11641934
b66715e26,0.03550879,0.29458985,0.31832188,0.28312173,0.068457775
40b53f6c2,0.003096506,0.04060633,0.15029815,0.20284669,0.60315233
f9715a897,0.011816889,0.14994827,0.24238937,0.2311418,0.36470369
183eb3fe5,0.033468675,0.29787675,0.25392365,0.19391683,0.2208141
ca7a148c0,0.063789494,0.17854527,0.2285635,0.31353092,0.21557085
cb474120b,0.0023687098,0.048615787,0.15775566,0.24082385,0.55043596
46cf6356e,0.015587787,0.12601392,0.27124557,0.27433506,0.31281763
95d951387,0.079778664,0.4426638,0.28373754,0.12677874,0.067041315
a970b89c7,0.09556124,0.31830117,0.2006009,0.22635095,0.15918572
a9495309b,0.023713967,0.086588316,0.19946297,0.25486094,0.43537387
1dc90fbb8,0.014357118,0.35868844,0.25291803,0.19853027,0.17550613
3622c0bcf,0.008291678,0.10478626,0.22280657,0.12802145,0.53609407
8c3d81083,0.023194363,0.3124046,0.3221076,0.18289101,0.1594024
23c4874d8,0.00016263098,0.008270464,0.026685867,0.046098292,0.9187828
1871dd283,0.024267543,0.21471973,0.44995797,0.17209788,0.13895686
585a705fc,0.056369238,0.3326336,0.23254243,0.18511303,0.19334164
1ef7f27ab,0.019906243,0.31859136,0.36332142,0.15631941,0.14186151
492f70d19,0.023154277,0.21324286,0.30460313,0.28022066,0.17877907
f8d831236,0.011579575,0.1926294,0.14080714,0.17400828,0.48097554
edd61c330,0.033798046,0.17123587,0.16057119,0.29116228,0.3432327
c2816bdff,0.120772466,0.42902258,0.23238984,0.1261172,0.091697894
6a88c7fa4,0.07945773,0.23761839,0.2960343,0.15769665,0.22919299
732a2ed35,0.021303063,0.15459995,0.29278693,0.33303902,0.19827105
4335b2207,0.02602559,0.15498401,0.34730485,0.21580856,0.25587696
473caf456,0.023043845,0.24739753,0.30635834,0.25476906,0.16843121
355cc5db7,0.0074406154,0.18366294,0.19368964,0.17134017,0.44386664
5ed271e0d,0.007681487,0.08409214,0.17510207,0.1423123,0.59081197
155d18f5f,0.054134227,0.3045181,0.25244907,0.24174729,0.1471513
a7b53e5ca,0.018710654,0.4356423,0.33282351,0.1765291,0.036294445
81e692e30,0.10959305,0.5276468,0.2235714,0.10086104,0.03832773
bddd63050,0.03598062,0.1382847,0.3140635,0.17549168,0.33617947
117059fe3,0.008694193,0.08985242,0.13179778,0.14848149,0.62117416
6d5afdb0f,0.0006350704,0.038916174,0.05866971,0.18897985,0.71279913
938de268a,0.05809049,0.29114863,0.283135,0.14863794,0.21898796
ed89380a6,0.024983391,0.49772668,0.24919455,0.14531457,0.08278085
d37659c5d,0.061235815,0.43838227,0.23795767,0.13237628,0.13004787
3913a43f9,0.08666633,0.35721365,0.31413594,0.18689159,0.055092543
1c4f5efa8,0.0059675165,0.10819087,0.22182971,0.34023747,0.3237744
08bfdc66f,0.0010997382,0.05630748,0.2043926,0.21511945,0.52308077
11960b9ed,0.0200584,0.13014926,0.27512628,0.3178889,0.25677717
e830259ca,0.009320874,0.16927388,0.25756392,0.15933913,0.40450215
48769873a,0.09145282,0.3235002,0.25084463,0.20177896,0.13242334
a99b34f95,0.004182721,0.036581837,0.25061563,0.19189821,0.51672155
409ad5a23,0.05839127,0.34837738,0.21382886,0.18406048,0.19534206
b940cf8b8,0.005970807,0.06343015,0.2487136,0.20137306,0.48051235
a4550efe5,0.041394584,0.41243207,0.21373045,0.16887638,0.16356641
d9b4b1930,0.03316571,0.40534294,0.2802956,0.1864281,0.09476762
c3a52fbbe,0.0009849122,0.08976926,0.21478908,0.21157031,0.48288646
eceb03b88,0.005569306,0.09668204,0.14844474,0.124357715,0.62494624
e11e6cf89,0.006771755,0.087285,0.19162446,0.25341666,0.46090218
734123308,0.010776476,0.08296503,0.18389264,0.24754415,0.47482178
a111adc75,0.0036171905,0.23810269,0.37169027,0.2560214,0.13056847
08b454900,0.003377405,0.1089165,0.3390307,0.2358323,0.31284305
f526c71a0,0.041227486,0.3757163,0.3216759,0.1303263,0.131054
638a1f488,0.06710958,0.3783539,0.3304489,0.13693091,0.087156676
d59322d58,0.02194748,0.2501936,0.36151642,0.23400606,0.13233647
7f094e80c,0.031535976,0.18603301,0.24633715,0.20947473,0.32661915
b4f69489c,0.009767057,0.21647334,0.34857136,0.28759298,0.13759522
774de959c,0.018631222,0.12094238,0.15286706,0.20816177,0.49939758
29b04f54d,0.055980645,0.4552436,0.23943543,0.17747237,0.07186791
02868b720,0.05464002,0.22750297,0.22395937,0.19151491,0.30238268
6bbd4bbdc,0.05082408,0.24101266,0.29182956,0.18710537,0.2292283
c28b3a879,0.041476995,0.2785029,0.36752227,0.18194021,0.13055769
ce0fbe463,0.045808725,0.31390652,0.21629907,0.20034032,0.22364536
deda21b9a,0.024125565,0.3621331,0.37182853,0.19303663,0.048876163
36ccd9729,0.073139526,0.2683192,0.25654575,0.16429567,0.2376999
c66def50c,0.017262941,0.13602094,0.22455528,0.25603682,0.366124
23b64fe21,0.007917497,0.19950686,0.55158746,0.15481205,0.086176105
15f62e911,0.058394413,0.2368896,0.30495003,0.21786575,0.18190017
67d853896,0.02308798,0.19288579,0.34724313,0.2520694,0.18471366
fbb3db415,0.06552633,0.30003703,0.34196422,0.20490931,0.087563045
c4894fe2a,0.04917958,0.20966764,0.29428813,0.22688708,0.21997759
85a79f281,0.031118205,0.27681124,0.2315265,0.30498883,0.15555523
0a4fc94e5,0.039215658,0.25338867,0.23308466,0.24378395,0.23052704
dfb8034b5,0.045109786,0.33817178,0.22455916,0.13729273,0.2548666
446748891,0.0234827,0.277573,0.348579,0.17955463,0.17081062
abb847f55,0.001954727,0.115337886,0.4238821,0.19708137,0.26174387
90a7474ec,0.020971527,0.46325138,0.27644613,0.09628881,0.1430422
fe879c04e,0.015487909,0.15434198,0.36788306,0.31387925,0.14840782
f662bdf71,0.0008520874,0.020483142,0.093165025,0.12248523,0.7630145
a62fcea51,0.0362659,0.2401789,0.3356744,0.27005124,0.11782961
f95b39c6f,0.02278588,0.2603136,0.4177271,0.21752377,0.08164962
fe3d0c6e4,0.0057484545,0.094618306,0.25895783,0.21580316,0.42487216
e72a77ee4,0.06189481,0.31606406,0.2728279,0.18280794,0.16640525
5933da514,0.07895209,0.41555816,0.22852603,0.14289688,0.13406686
221331819,0.00041355996,0.012037605,0.06424,0.17640242,0.74690646
5b269c6aa,0.07097183,0.4448298,0.2917484,0.14801198,0.044438
9697ebf42,0.053022955,0.42852634,0.22150342,0.11993872,0.17700855
abc9c4207,0.070953496,0.42160898,0.29242393,0.12902178,0.085991815
7630f3d6c,0.00047033132,0.080274016,0.16158682,0.18107565,0.5765932
24731a12c,0.014044721,0.19602814,0.1982939,0.1681002,0.423533
48317c9e5,0.04548696,0.33326718,0.2697005,0.24604781,0.105497554
19f38a3f0,0.010995851,0.05521118,0.17595837,0.2531792,0.5046554
9c680abbe,0.01034998,0.15166777,0.3268709,0.20354074,0.3075706
3433731c5,0.0654532,0.27052897,0.24703972,0.21810691,0.1988712
ba392c802,0.02426524,0.20373237,0.25297508,0.2923595,0.22666782
2b3387bd7,0.004781753,0.18508112,0.36615226,0.31747484,0.12651002
b7b07aaec,0.045731273,0.3503532,0.35032865,0.12575963,0.1278272
429296d6e,0.047723584,0.29631662,0.29078248,0.19901964,0.16615766
1b9cedf4a,0.03116613,0.30292758,0.26379263,0.2583984,0.14371519
97b0b5d92,0.020347232,0.1785517,0.24100888,0.14214025,0.41795185
f61cb2ecd,0.080123864,0.2816068,0.2684636,0.16995949,0.19984627
45afc38e4,0.019005576,0.33366898,0.21331441,0.28236887,0.15164214
31e14c50a,0.029772753,0.30197313,0.35975802,0.18005747,0.12843865
44a541574,0.016076682,0.15264429,0.19642995,0.2712769,0.3635722
4c04c9cba,0.015063752,0.27340934,0.19968627,0.21480472,0.2970359
6ca8ebdbd,0.042722613,0.4086778,0.28271255,0.20175321,0.06413379
28ef05fe6,0.014817878,0.13737337,0.21820362,0.20413055,0.42547452
40fa3f339,0.059046872,0.31463182,0.2670131,0.23108836,0.12821984
8a9465eee,0.018814731,0.33934492,0.27072632,0.17616844,0.19494554
0cdb80095,0.03958117,0.48071635,0.28374055,0.14491847,0.05104352
f663a91e8,0.0324278,0.3469543,0.2656318,0.27628317,0.078702964
58ee93558,0.014238708,0.14049825,0.20332971,0.26789415,0.37403914
9c91ae76a,0.032787412,0.12679256,0.32246777,0.32891294,0.18903936
b612d6ba3,0.014084784,0.10274058,0.226352,0.24762411,0.40919855
04b5f77c0,0.0017563981,0.031103231,0.1308853,0.14881371,0.68744135
c8264b581,0.04091697,0.22032967,0.22613291,0.18705241,0.32556805
c476bb94d,0.07002632,0.47515032,0.25635654,0.15063776,0.04782907
5407c6e1a,0.0050418433,0.25775594,0.1874532,0.21429025,0.33545873
7fb135352,0.01237812,0.3162103,0.22762457,0.23649555,0.20729147
3089a5bd8,0.02586967,0.43095377,0.19290185,0.21598402,0.13429074
0bdd7f7ac,0.011614465,0.10605826,0.20030527,0.1805846,0.5014374
ec57adce7,0.03336016,0.3156946,0.2859064,0.15472898,0.21030986
48553ec94,0.008849703,0.07064998,0.21242175,0.2299633,0.47811532
89792afe0,0.022909995,0.1394394,0.30407476,0.19900766,0.33456814
c3c6b71c8,0.0077191805,0.08457035,0.11674183,0.14367644,0.6472922
9976d9007,0.049018,0.3031963,0.3058126,0.24719976,0.09477337
5208915a3,0.0075891674,0.19029754,0.2744632,0.28337154,0.24427849
bac8c1a73,0.014857519,0.3276516,0.36259478,0.21386835,0.081027776
6ab0ddda3,0.0127212545,0.21002078,0.3662794,0.31420135,0.09677722
331c0bbf3,0.022931656,0.25335494,0.31826293,0.23716114,0.16828929
98ae7d88d,0.06848794,0.37314057,0.2458442,0.21163031,0.10089698
f29afd123,0.007162943,0.0785102,0.36907426,0.23323075,0.31202185
29af2b6ec,0.009746746,0.106484465,0.35303688,0.26085567,0.26987627
9945962c3,0.007431549,0.09583235,0.14757499,0.32868168,0.42047942
3e463e29e,0.07192769,0.32940522,0.29739892,0.14291312,0.15835498
2d88536fc,0.00498049,0.04015559,0.08256081,0.1942768,0.67802626
47fb86cbd,0.022498678,0.15205802,0.20648646,0.17408799,0.4448689
43b277272,0.01818291,0.16786298,0.31345236,0.3149856,0.18551612
55ccb364d,0.023045938,0.34497362,0.39343926,0.19473188,0.04380931
829ba7bfc,0.021275945,0.2315844,0.22054258,0.23310542,0.2934917
ee24b09bb,0.015551216,0.23645489,0.44115722,0.15408672,0.15275002
da9339584,0.080785826,0.2682274,0.27680102,0.20784788,0.16633792
c13da6b92,0.00594683,0.07052945,0.16591656,0.32143787,0.43616933
6c5fb38d4,0.025033647,0.19789307,0.332746,0.24091324,0.20341404
302d37427,0.04106507,0.4708502,0.3280562,0.11444154,0.04558698
514319114,0.0037023094,0.07478406,0.20946628,0.122408375,0.589639
5b07e0e6a,0.07334238,0.48933578,0.2577751,0.11836627,0.06118046
